id_compra,id_cliente,data_compra,valor_compra
2608,583,2011-09-17,160.49
2609,285,2019-03-03,639.01
2610,633,2018-07-14,5050.28
2611,17,2013-11-04,519.68
2612,702,2015-02-26,76.62
2613,280,2016-03-31,911.7
2614,417,2017-06-29,5445.28
2615,703,2010-03-01,9799.54
2616,434,2015-04-30,275.17
2617,617,2010-02-05,6475.29
2618,780,2012-03-17,1468.08
2619,310,2012-08-05,5389.97
2620,734,2018-12-11,8258.24
2621,961,2015-07-10,1.28
2622,683,2016-10-06,342.12
2623,706,2014-05-25,5880.64
2624,615,2010-04-27,356.63
2625,416,2019-06-23,682.59
2626,397,2018-06-15,2679.6
2627,572,2019-01-14,682.82
2628,261,2011-05-16,2697.43
2629,543,2014-05-30,516.72
2630,56,2017-11-16,766.85
2631,793,2017-05-06,1727.25
2632,712,2015-06-29,8748.54
2633,457,2014-04-16,7595.86
2634,34,2012-12-04,751.54
2635,834,2015-02-11,9648.46
2636,211,2017-03-04,1114.22
2637,432,2015-11-21,622.53
2638,51,2019-06-04,593.17
2639,320,2010-06-13,299.18
2640,80,2014-02-02,2616.29
2641,676,2011-10-16,3273.74
2642,125,2012-05-09,8042.91
2643,583,2012-12-13,3934.44
2644,705,2017-06-09,249.49
2645,473,2014-01-21,1782.39
2646,988,2016-01-03,7697.31
2647,351,2015-11-22,493.19
2648,62,2018-12-15,817.95
2649,111,2015-01-07,9755.12
2650,416,2019-01-18,778.0
2651,368,2018-01-25,7090.67
2652,500,2017-04-30,7867.91
2653,421,2018-05-19,161.04
2654,123,2016-02-18,1514.46
2655,657,2020-09-17,2912.36
2656,383,2015-11-12,209.37
2657,714,2019-04-24,670.13
2658,881,2012-04-22,3083.85
2659,757,2017-03-24,7803.19
2660,675,2019-02-15,559.15
2661,915,2012-08-10,4124.91
2662,493,2019-10-12,926.16
2663,850,2011-05-08,1339.59
2664,319,2016-10-01,2255.84
2665,923,2011-01-28,763.98
2666,132,2018-08-29,5068.45
2667,697,2018-11-12,4942.83
2668,786,2018-02-24,4670.24
2669,110,2018-09-04,317.23
2670,312,2013-06-19,7303.08
2671,99,2012-11-20,476.67
2672,40,2011-06-02,5507.21
2673,211,2011-08-13,4785.71
2674,463,2018-08-30,450.82
2675,428,2018-07-02,264.44
2676,192,2014-05-06,9296.96
2677,636,2012-08-30,2335.66
2678,80,2017-04-25,474.83
2679,821,2014-10-18,8894.28
2680,325,2012-05-16,84.76
2681,611,2016-07-31,1520.66
2682,346,2015-06-13,3986.88
2683,612,2010-11-10,704.24
2684,953,2019-12-21,5395.5
2685,847,2013-11-19,827.88
2686,402,2012-02-12,5841.93
2687,724,2012-01-23,7973.95
2688,906,2020-02-25,4887.5
2689,470,2010-08-16,796.94
2690,373,2010-09-27,3085.71
2691,737,2016-03-13,8642.88
2692,199,2016-07-13,532.43
2693,18,2014-12-09,296.78
2694,521,2017-05-29,2461.55
2695,758,2010-06-14,5670.72
2696,634,2016-04-15,7643.57
2697,611,2020-04-19,422.44
2698,460,2016-10-15,268.44
2699,963,2017-08-15,94.8
2700,49,2014-11-10,5783.3
2701,190,2018-09-16,686.96
2702,797,2011-05-21,9660.37
2703,595,2015-01-28,9668.26
2704,352,2011-11-16,372.19
2705,983,2010-05-14,3280.87
2706,652,2015-09-07,5347.99
2707,115,2018-12-19,8402.46
2708,773,2019-09-07,555.3
2709,688,2012-11-26,266.95
2710,641,2016-06-02,308.31
2711,541,2019-03-09,3660.97
2712,61,2011-10-18,8.63
2713,709,2017-10-21,6217.22
2714,963,2016-08-27,418.89
2715,607,2020-06-15,617.24
2716,313,2018-12-13,229.25
2717,579,2019-08-01,608.87
2718,478,2019-10-12,459.3
2719,950,2019-07-11,190.51
2720,706,2014-08-02,1846.43
2721,80,2011-07-11,1762.44
2722,365,2012-03-11,3234.74
2723,350,2018-06-24,176.3
2724,87,2011-07-15,8677.16
2725,225,2012-02-25,577.53
2726,285,2012-02-16,352.67
2727,235,2019-10-29,259.37
2728,537,2017-10-27,5452.07
2729,40,2020-04-02,760.97
2730,411,2019-05-17,9425.61
2731,646,2013-12-11,6332.78
2732,173,2017-04-02,569.7
2733,201,2011-09-05,4.64
2734,598,2020-09-09,4676.91
2735,265,2015-01-01,4707.11
2736,667,2011-11-19,703.46
2737,855,2012-02-16,857.09
2738,80,2013-09-21,110.42
2739,364,2012-02-20,895.1
2740,931,2010-06-26,399.2
2741,296,2010-01-29,9884.02
2742,550,2014-11-22,460.05
2743,295,2014-03-24,3222.98
2744,357,2011-12-05,271.36
2745,865,2016-08-26,610.05
2746,315,2013-12-04,6393.36
2747,40,2020-03-26,9720.8
2748,292,2013-12-23,4909.0
2749,312,2020-06-26,8370.28
2750,279,2019-10-25,3213.67
2751,635,2014-03-03,2467.22
2752,79,2012-04-24,9231.55
2753,185,2010-04-07,491.68
2754,997,2016-05-04,316.11
2755,713,2020-02-09,9200.26
2756,605,2012-05-01,397.8
2757,701,2017-04-19,522.96
2758,15,2017-04-01,8526.41
2759,610,2016-03-13,356.66
2760,386,2013-12-01,166.52
2761,68,2017-10-19,1567.18
2762,365,2010-09-15,653.92
2763,231,2020-08-13,141.6
2764,447,2016-02-21,388.26
2765,552,2017-07-04,4592.43
2766,803,2015-01-12,480.4
2767,643,2016-06-24,39.52
2768,140,2015-03-11,9505.06
2769,681,2013-04-22,334.37
2770,811,2012-08-20,685.84
2771,568,2019-06-02,939.53
2772,88,2013-01-02,446.48
2773,196,2016-05-01,7472.14
2774,16,2018-05-31,3375.1
2775,247,2019-10-17,7366.37
2776,574,2012-07-21,541.38
2777,934,2014-08-08,960.82
2778,824,2011-03-23,5080.72
2779,66,2020-02-10,419.39
2780,50,2018-04-15,133.18
2781,933,2016-03-11,7788.22
2782,245,2010-09-18,931.39
2783,294,2013-06-30,511.54
2784,35,2017-08-09,6385.82
2785,506,2010-07-02,3402.15
2786,864,2016-01-15,51.96
2787,176,2014-09-10,303.41
2788,991,2014-02-19,6867.01
2789,69,2010-06-03,7255.34
2790,746,2019-08-03,6237.26
2791,120,2014-08-15,3812.09
2792,780,2014-03-28,2456.55
2793,356,2013-03-13,3292.67
2794,215,2017-06-06,230.33
2795,605,2019-01-26,850.31
2796,523,2014-11-25,1731.92
2797,89,2013-08-25,621.53
2798,800,2015-04-03,5.24
2799,352,2019-08-07,633.88
2800,718,2020-09-18,739.67
2801,519,2016-06-03,3484.12
2802,693,2016-06-26,526.22
2803,504,2016-08-20,6590.3
2804,137,2019-09-19,565.09
2805,141,2011-04-24,130.13
2806,987,2015-08-23,796.07
2807,877,2020-05-17,7200.05
2808,894,2010-08-29,2853.41
2809,294,2015-06-19,177.03
2810,127,2012-01-02,424.65
2811,374,2014-02-07,402.18
2812,736,2016-04-05,7631.94
2813,865,2018-05-25,8715.69
2814,33,2011-02-02,676.97
2815,532,2010-06-20,1282.2
2816,504,2016-06-19,109.52
2817,938,2012-06-05,8248.22
2818,819,2012-04-18,223.84
2819,107,2017-09-08,82.79
2820,490,2016-10-13,4078.55
2821,634,2014-09-02,238.03
2822,909,2014-10-07,4046.15
2823,900,2020-06-22,9695.91
2824,754,2010-07-12,829.29
2825,902,2017-02-18,1032.26
2826,435,2012-08-19,5061.01
2827,651,2016-07-04,9710.3
2828,722,2017-11-26,9034.5
2829,831,2011-04-15,2366.66
2830,870,2014-02-01,7604.18
2831,465,2018-09-14,300.1
2832,925,2017-09-26,6136.61
2833,345,2019-01-31,475.27
2834,114,2016-11-16,3209.31
2835,381,2013-05-19,385.02
2836,642,2017-03-17,5628.05
2837,452,2011-08-05,895.55
2838,658,2015-08-12,927.82
2839,376,2020-07-02,25.88
2840,991,2014-03-21,5970.03
2841,448,2015-08-21,1611.12
2842,706,2012-05-02,8362.82
2843,402,2021-03-12,8783.31
2844,227,2018-12-01,515.07
2845,658,2019-05-24,9161.29
2846,224,2013-10-11,773.15
2847,402,2014-11-10,217.76
2848,290,2010-06-17,7113.66
2849,625,2013-11-14,602.21
2850,424,2018-09-28,450.51
2851,136,2013-06-12,6496.27
2852,548,2018-01-04,3490.25
2853,314,2011-03-03,7489.03
2854,639,2017-07-31,42.05
2855,892,2018-01-21,765.61
2856,902,2011-04-17,99.26
2857,142,2013-08-26,2302.76
2858,524,2017-11-11,1820.02
2859,125,2019-06-20,476.25
2860,814,2010-10-18,950.39
2861,487,2020-03-01,977.22
2862,792,2020-03-16,243.74
2863,753,2015-07-12,681.23
2864,17,2017-07-10,2800.31
2865,252,2018-03-18,550.17
2866,783,2016-04-23,4996.49
2867,238,2015-06-07,354.65
2868,551,2016-02-20,17.18
2869,904,2014-02-16,1085.95
2870,687,2011-05-21,855.8
2871,280,2011-03-21,553.84
2872,641,2017-01-14,2809.18
2873,32,2017-02-02,5200.43
2874,56,2015-07-05,77.51
2875,303,2012-10-16,9547.95
2876,834,2020-03-06,6835.99
2877,656,2020-01-12,8077.69
2878,983,2020-05-14,382.01
2879,702,2015-08-21,5613.1
2880,664,2016-01-16,600.7
2881,944,2010-12-06,54.55
2882,195,2019-11-12,7586.78
2883,27,2010-03-12,520.84
2884,25,2017-01-20,3040.56
2885,671,2011-03-28,4.06
2886,6,2021-02-20,6962.87
2887,821,2012-11-15,800.98
2888,872,2011-02-20,405.44
2889,213,2010-06-09,480.32
2890,588,2010-12-16,22.14
2891,708,2010-01-26,5690.97
2892,87,2018-01-13,1646.09
2893,700,2012-05-18,8948.24
2894,445,2010-09-09,2945.39
2895,945,2019-02-03,822.33
2896,904,2017-11-23,3081.43
2897,875,2019-03-05,85.32
2898,152,2015-03-26,134.91
2899,125,2017-01-04,249.19
2900,37,2014-06-29,7960.01
2901,315,2019-02-23,857.12
2902,755,2016-01-07,2664.09
2903,879,2019-09-26,509.65
2904,147,2017-08-09,380.91
2905,501,2017-03-14,4137.1
2906,321,2012-01-21,591.32
2907,96,2010-12-15,268.47
2908,399,2013-01-25,493.25
2909,51,2015-09-09,885.54
2910,941,2015-02-01,475.05
2911,30,2019-05-24,6322.3
2912,655,2013-12-14,116.16
2913,289,2018-05-21,517.96
2914,999,2015-11-22,603.74
2915,736,2019-07-11,2441.57
2916,960,2015-03-29,9690.49
2917,866,2018-11-07,350.73
2918,347,2012-06-05,947.72
2919,312,2020-02-29,7890.97
2920,614,2018-09-27,440.61
2921,530,2020-01-31,233.69
2922,708,2015-06-18,2129.65
2923,231,2011-04-07,577.36
2924,203,2019-04-27,7822.23
2925,281,2012-07-01,827.06
2926,456,2012-12-03,336.85
2927,61,2016-11-13,4832.21
2928,642,2014-05-31,6096.29
2929,914,2012-11-10,380.55
2930,300,2017-11-13,9799.59
2931,146,2016-06-11,2708.46
2932,609,2014-10-14,1709.64
2933,23,2016-03-15,3880.48
2934,935,2014-08-25,1564.32
2935,316,2019-11-12,164.83
2936,684,2011-04-26,1550.56
2937,349,2013-08-20,140.91
2938,135,2012-07-28,899.72
2939,277,2011-05-12,5113.02
2940,850,2012-02-15,987.53
2941,558,2011-10-07,750.51
2942,779,2011-06-18,1864.61
2943,780,2016-12-11,337.55
2944,342,2014-09-07,4214.13
2945,158,2010-06-04,88.18
2946,562,2015-05-22,573.65
2947,327,2016-12-05,402.37
2948,627,2013-03-16,6094.74
2949,439,2010-06-01,182.15
2950,445,2012-03-13,8823.75
2951,407,2016-06-23,886.95
2952,160,2019-04-25,1068.96
2953,720,2010-11-10,286.88
2954,20,2012-12-31,999.48
2955,723,2011-09-24,2308.0
2956,504,2019-11-13,663.18
2957,322,2016-05-01,510.07
2958,958,2019-12-08,4769.6
2959,56,2012-12-13,28.25
2960,340,2018-04-19,708.33
2961,696,2014-11-02,692.13
2962,581,2011-11-29,8775.57
2963,218,2018-08-26,3413.51
2964,139,2020-10-24,7338.72
2965,134,2016-05-15,6572.84
2966,469,2014-08-29,74.49
2967,80,2019-07-13,5987.12
2968,231,2021-01-10,8742.69
2969,581,2015-12-27,996.59
2970,515,2015-11-21,1259.87
2971,907,2018-07-15,86.83
2972,571,2013-07-09,775.79
2973,143,2010-12-07,962.46
2974,384,2018-09-14,152.2
2975,470,2016-04-30,783.74
2976,215,2016-03-16,941.13
2977,731,2019-05-02,217.82
2978,841,2017-08-12,4055.13
2979,866,2012-06-13,77.61
2980,347,2014-03-14,922.63
2981,183,2012-03-20,74.1
2982,243,2016-09-22,4740.31
2983,753,2013-05-09,961.97
2984,282,2013-03-18,904.69
2985,279,2014-12-17,879.51
2986,64,2017-08-03,340.28
2987,911,2012-08-06,639.69
2988,894,2013-01-11,290.99
2989,247,2014-06-15,517.62
2990,503,2019-02-25,3644.8
2991,242,2016-05-14,340.44
2992,298,2011-06-02,8689.17
2993,59,2015-03-22,9634.19
2994,975,2019-12-23,451.93
2995,767,2018-10-05,1642.95
2996,126,2010-11-17,588.3
2997,691,2013-08-07,590.67
2998,335,2018-06-30,582.86
2999,537,2018-10-28,128.14
3000,679,2010-08-20,1958.06
3001,508,2020-03-27,37.85
3002,450,2010-04-03,386.85
3003,464,2016-02-01,824.98
3004,580,2019-06-06,3502.39
3005,888,2014-08-14,1517.99
3006,227,2012-09-01,4497.6
3007,455,2017-01-20,2219.01
3008,288,2018-02-09,261.75
3009,497,2020-03-18,882.44
3010,947,2016-09-04,57.72
3011,216,2013-12-11,904.35
3012,133,2017-07-11,6315.72
3013,713,2014-03-24,889.84
3014,144,2012-06-05,7494.18
3015,743,2013-10-23,9273.16
3016,671,2016-01-31,774.6
3017,562,2011-10-26,5431.33
3018,648,2013-01-17,5155.55
3019,947,2019-05-09,5901.87
3020,146,2019-04-25,2607.1
3021,179,2015-12-15,7883.57
3022,860,2019-05-05,367.01
3023,210,2016-03-13,501.71
3024,704,2014-09-02,7340.17
3025,374,2019-12-08,9786.86
3026,223,2012-02-02,670.03
3027,761,2014-02-01,167.8
3028,844,2014-07-07,674.63
3029,856,2017-03-28,8629.91
3030,366,2015-06-12,7.77
3031,476,2013-12-08,168.11
3032,176,2019-04-19,437.5
3033,954,2015-05-30,256.3
3034,88,2013-10-29,7630.41
3035,117,2017-10-19,710.29
3036,49,2017-03-07,411.7
3037,689,2012-04-20,5215.44
3038,531,2010-09-25,352.79
3039,191,2013-11-24,646.83
3040,56,2017-10-25,8913.71
3041,653,2016-04-06,8506.26
3042,200,2011-01-07,294.37
3043,311,2015-12-15,7974.83
3044,186,2010-10-31,3693.3
3045,255,2013-09-15,8901.07
3046,902,2013-10-16,908.49
3047,531,2017-05-05,900.09
3048,21,2019-03-08,5487.77
3049,904,2014-12-27,242.96
3050,460,2011-04-05,251.94
3051,600,2020-04-25,7145.64
3052,426,2014-01-17,9940.6
3053,238,2013-01-11,445.24
3054,448,2016-03-24,7139.46
3055,886,2020-04-01,3399.61
3056,953,2018-12-08,566.41
3057,832,2013-05-07,6102.63
3058,230,2014-05-03,258.28
3059,743,2019-01-06,239.56
3060,991,2016-02-02,6488.87
3061,585,2010-07-16,883.9
3062,773,2011-11-05,8155.4
3063,53,2015-06-07,987.17
3064,550,2015-07-16,3738.98
3065,948,2018-08-24,504.73
3066,893,2011-12-25,499.19
3067,641,2017-10-09,8988.71
3068,708,2012-09-19,156.48
3069,467,2018-11-03,802.82
3070,997,2017-11-20,9388.02
3071,66,2015-05-22,5252.64
3072,501,2018-03-19,4560.57
3073,772,2011-11-05,3016.11
3074,613,2014-03-16,4229.45
3075,463,2020-09-03,3484.26
3076,718,2020-09-27,135.72
3077,607,2010-04-27,8008.85
3078,170,2014-01-01,1699.44
3079,339,2018-11-13,570.24
3080,761,2019-07-29,3553.02
3081,478,2020-02-25,909.42
3082,402,2016-08-20,698.1
3083,102,2015-06-04,8790.53
3084,55,2016-02-05,226.58
3085,706,2017-09-06,37.79
3086,509,2012-01-28,5854.12
3087,675,2015-02-28,753.92
3088,569,2012-10-27,8975.82
3089,711,2010-02-12,7401.1
3090,726,2014-07-01,141.44
3091,160,2015-08-01,263.59
3092,327,2017-11-16,9674.34
3093,392,2014-11-18,2093.15
3094,546,2015-09-18,8696.2
3095,758,2012-08-12,3732.46
3096,373,2019-07-24,644.3
3097,329,2012-08-14,88.0
3098,819,2015-03-01,8763.61
3099,921,2020-06-13,884.92
3100,544,2014-11-05,109.28
3101,86,2015-04-08,404.68
3102,651,2013-02-06,1191.16
3103,124,2013-01-14,631.43
3104,270,2016-03-02,470.29
3105,155,2017-02-12,666.16
3106,70,2018-09-08,4468.26
3107,562,2012-08-22,802.54
3108,869,2019-04-17,7138.84
3109,882,2017-02-23,999.41
3110,197,2018-08-26,1197.08
3111,175,2012-03-03,7331.77
3112,397,2017-06-16,841.16
3113,340,2016-06-22,212.88
3114,777,2014-08-03,826.18
3115,361,2010-05-08,767.49
3116,98,2017-09-14,452.79
3117,955,2020-01-20,691.63
3118,193,2012-12-21,9114.12
3119,690,2019-08-11,6.2
3120,264,2020-03-20,552.55
3121,651,2019-12-27,860.07
3122,525,2013-07-25,86.55
3123,91,2012-11-24,4864.61
3124,492,2019-07-20,1764.32
3125,701,2010-07-06,30.95
3126,57,2010-03-10,128.18
3127,590,2020-03-20,4281.66
3128,369,2019-04-20,7377.49
3129,172,2018-02-10,771.86
3130,674,2013-03-04,1218.93
3131,240,2013-03-11,219.05
3132,489,2019-09-04,911.3
3133,132,2010-02-13,9203.11
3134,185,2019-03-21,9079.42
3135,790,2014-04-07,896.24
3136,555,2019-02-13,3799.14
3137,124,2018-04-18,5619.56
3138,77,2017-11-30,598.0
3139,264,2012-03-01,630.8
3140,473,2014-07-03,5324.89
3141,948,2020-01-01,848.65
3142,805,2015-10-21,7798.55
3143,94,2020-06-16,5163.19
3144,732,2012-07-06,42.23
3145,188,2014-06-13,784.95
3146,359,2020-05-12,1853.62
3147,119,2010-09-30,933.89
3148,554,2013-01-09,500.18
3149,960,2017-07-25,634.05
3150,215,2011-01-07,745.2
3151,829,2020-02-01,9580.82
3152,807,2012-09-27,601.99
3153,789,2014-02-24,568.9
3154,363,2019-05-05,930.68
3155,200,2019-11-15,678.55
3156,134,2019-03-15,4884.04
3157,767,2013-08-10,303.56
3158,87,2017-12-17,645.77
3159,902,2017-12-01,188.04
3160,874,2012-05-14,2822.89
3161,738,2010-08-01,3824.21
3162,834,2011-04-12,6860.44
3163,453,2017-03-07,1813.25
3164,450,2011-03-13,1076.31
3165,174,2010-11-11,7851.55
3166,569,2014-05-21,177.23
3167,499,2018-08-28,891.87
3168,806,2014-10-21,107.97
3169,496,2019-06-03,9621.22
3170,82,2016-10-02,350.22
3171,997,2018-01-13,772.07
3172,899,2014-05-03,628.31
3173,389,2016-07-09,862.67
3174,393,2011-01-21,1962.12
3175,411,2019-07-30,533.46
3176,724,2019-02-08,78.2
3177,323,2015-11-27,195.95
3178,161,2011-07-14,1032.05
3179,819,2012-07-01,48.97
3180,962,2020-04-17,7558.54
3181,838,2011-09-27,30.34
3182,665,2014-04-16,5401.98
3183,254,2011-05-28,728.03
3184,684,2010-03-04,764.27
3185,942,2019-08-21,2052.87
3186,343,2019-01-11,3892.27
3187,519,2019-07-17,240.89
3188,959,2011-05-03,56.09
3189,535,2013-12-29,3747.16
3190,976,2013-02-15,19.67
3191,747,2012-04-09,5362.03
3192,819,2010-10-14,2960.86
3193,275,2018-05-16,305.48
3194,57,2010-06-02,6383.85
3195,519,2018-11-29,5407.94
3196,568,2012-05-30,268.3
3197,531,2012-09-16,9193.79
3198,80,2016-12-31,1935.86
3199,436,2010-05-26,294.57
3200,641,2020-02-15,243.12
3201,530,2020-02-07,685.02
3202,15,2014-09-21,16.12
3203,852,2019-01-14,7763.36
3204,985,2015-07-17,3249.02
3205,480,2019-07-22,8675.93
3206,443,2012-03-23,1243.02
3207,259,2019-12-16,7449.78
3208,575,2020-04-15,2614.78
3209,442,2019-10-25,26.77
3210,912,2014-09-16,156.97
3211,654,2012-11-07,7754.34
3212,269,2011-12-25,2508.6
3213,537,2014-11-20,870.82
3214,41,2015-08-01,7107.12
3215,716,2012-10-22,4487.85
3216,599,2019-06-03,47.52
3217,618,2020-11-10,298.05
3218,935,2019-10-18,5382.01
3219,555,2018-02-15,668.26
3220,136,2017-09-15,4786.24
3221,121,2011-10-23,6623.52
3222,445,2013-07-02,103.88
3223,310,2014-08-10,939.87
3224,74,2020-01-07,201.99
3225,94,2014-07-31,5458.94
3226,601,2012-06-10,326.68
3227,154,2011-10-23,957.21
3228,558,2017-01-28,291.6
3229,79,2018-01-11,5760.53
3230,889,2012-03-14,5589.81
3231,609,2016-11-04,3990.49
3232,371,2017-08-01,899.37
3233,583,2011-01-07,808.15
3234,458,2017-11-21,783.02
3235,12,2016-09-13,924.39
3236,331,2013-04-30,975.51
3237,66,2015-08-25,4011.57
3238,146,2019-02-09,905.36
3239,231,2016-11-26,290.97
3240,133,2013-09-05,300.29
3241,617,2020-11-21,7335.94
3242,765,2011-10-14,741.96
3243,568,2011-10-06,6511.11
3244,192,2015-12-10,8346.65
3245,403,2015-06-23,9474.72
3246,529,2019-11-21,556.68
3247,496,2014-10-09,829.18
3248,18,2010-08-12,7251.32
3249,992,2011-03-19,583.79
3250,501,2018-11-13,9.12
3251,40,2015-04-04,427.22
3252,546,2014-06-27,8435.35
3253,46,2010-05-09,988.06
3254,814,2016-10-24,7360.59
3255,294,2016-07-21,7458.63
3256,574,2016-03-23,860.81
3257,725,2010-07-13,951.7
3258,909,2019-03-02,883.48
3259,476,2011-02-20,5160.04
3260,657,2016-06-27,398.02
3261,16,2013-08-12,2942.28
3262,3,2015-10-20,3629.4
3263,952,2019-03-15,772.45
3264,632,2016-07-27,981.82
3265,245,2018-12-26,98.5
3266,917,2014-07-31,1385.91
3267,922,2010-01-15,614.42
3268,373,2017-08-17,9060.21
3269,635,2020-02-02,465.03
3270,118,2012-05-14,7182.55
3271,124,2019-11-15,3658.07
3272,629,2020-03-22,7597.64
3273,65,2011-08-23,1358.34
3274,666,2019-06-28,151.57
3275,464,2017-06-06,4163.37
3276,165,2017-12-14,591.45
3277,829,2010-04-25,2157.55
3278,515,2014-09-10,697.42
3279,751,2011-04-15,651.08
3280,387,2016-07-17,666.48
3281,260,2014-06-29,4777.74
3282,365,2010-09-07,172.07
3283,794,2019-12-24,680.55
3284,398,2020-05-30,7806.9
3285,750,2011-04-06,7696.08
3286,334,2012-11-01,7854.14
3287,54,2011-09-23,3939.71
3288,531,2019-06-23,935.88
3289,271,2016-01-26,866.15
3290,289,2017-10-29,715.07
3291,92,2019-05-24,5550.07
3292,356,2019-11-07,989.01
3293,230,2011-03-20,221.61
3294,64,2018-07-29,759.34
3295,442,2011-11-01,6876.69
3296,885,2013-12-23,76.23
3297,312,2017-04-03,7521.69
3298,314,2015-06-08,365.92
3299,934,2012-02-17,8984.38
3300,690,2018-12-16,9528.68
3301,861,2020-03-27,758.17
3302,711,2015-08-05,956.14
3303,190,2015-10-15,9303.85
3304,867,2019-05-17,7472.7
3305,963,2010-10-17,383.95
3306,139,2015-06-01,3647.71
3307,492,2020-08-03,9856.94
3308,471,2017-02-13,952.12
3309,325,2019-02-16,703.16
3310,529,2019-07-14,4836.83
3311,257,2015-04-28,2839.36
3312,970,2014-08-31,3946.93
3313,137,2010-07-21,3633.87
3314,279,2010-03-27,3160.98
3315,207,2013-05-12,840.71
3316,70,2013-09-10,553.94
3317,144,2016-02-09,8659.84
3318,744,2019-07-16,938.05
3319,800,2017-03-21,4440.11
3320,1,2017-10-26,511.35
3321,436,2017-11-02,3135.0
3322,939,2019-09-17,51.22
3323,672,2012-11-07,931.19
3324,22,2016-06-22,725.15
3325,970,2019-03-03,317.03
3326,312,2019-03-06,131.9
3327,143,2016-02-17,7985.68
3328,298,2016-05-30,158.24
3329,607,2017-08-03,688.73
3330,601,2014-12-15,428.96
3331,904,2017-05-09,4853.34
3332,192,2014-11-05,886.58
3333,936,2014-10-18,2173.99
3334,559,2013-08-23,971.1
3335,529,2015-03-07,4583.72
3336,618,2015-07-30,6625.81
3337,256,2017-04-19,503.55
3338,210,2012-04-30,3093.03
3339,224,2011-05-09,4453.97
3340,337,2014-09-30,374.68
3341,564,2011-11-11,5001.71
3342,129,2013-08-01,8284.9
3343,771,2020-01-18,586.83
3344,315,2013-02-23,352.7
3345,258,2018-10-16,555.71
3346,701,2015-08-30,981.73
3347,73,2010-08-10,2065.57
3348,42,2012-01-11,6514.98
3349,30,2016-10-10,5638.94
3350,318,2012-01-21,536.97
3351,396,2012-04-19,1843.12
3352,929,2011-06-08,1325.77
3353,812,2011-02-14,4183.54
3354,402,2010-11-03,8374.65
3355,646,2016-05-24,9263.93
3356,168,2014-03-29,872.03
3357,992,2014-09-03,8146.23
3358,580,2020-09-19,483.56
3359,81,2017-11-04,851.12
3360,715,2021-03-19,9084.82
3361,307,2019-07-01,8170.29
3362,739,2012-06-14,497.59
3363,203,2015-05-16,629.84
3364,529,2017-03-01,8397.24
3365,170,2014-11-07,636.81
3366,390,2017-05-17,21.9
3367,25,2016-05-12,4502.6
3368,249,2014-02-12,389.96
3369,89,2013-10-30,4615.19
3370,414,2012-09-17,142.55
3371,342,2016-08-16,1213.18
3372,483,2018-05-14,627.58
3373,49,2014-12-14,3969.0
3374,418,2019-07-16,5150.9
3375,586,2011-04-01,558.56
3376,988,2013-06-29,1678.64
3377,731,2016-07-04,7829.8
3378,260,2017-12-13,9145.17
3379,215,2011-03-27,6173.66
3380,309,2016-04-10,9646.67
3381,21,2012-06-03,9207.14
3382,171,2011-01-17,169.06
3383,416,2013-01-11,417.7
3384,984,2017-09-05,891.19
3385,286,2020-01-02,7887.75
3386,712,2015-09-21,4907.16
3387,415,2014-09-10,281.54
3388,800,2019-06-18,6460.71
3389,994,2016-07-21,2464.13
3390,860,2015-08-23,580.55
3391,659,2011-03-30,2070.05
3392,431,2020-06-22,595.33
3393,173,2020-05-13,9637.81
3394,405,2019-06-17,7689.47
3395,71,2019-05-19,880.24
3396,262,2013-02-16,753.92
3397,990,2011-11-22,6911.08
3398,134,2017-01-07,633.48
3399,77,2018-11-30,4416.03
3400,527,2017-11-02,4738.68
3401,816,2010-03-06,9816.9
3402,508,2011-07-18,7889.02
3403,808,2012-01-21,7310.05
3404,545,2019-02-26,914.16
3405,477,2018-12-02,4700.59
3406,931,2013-09-08,6445.07
3407,448,2011-01-17,7278.94
3408,167,2012-09-24,35.49
3409,966,2019-02-22,421.8
3410,392,2017-10-26,2397.56
3411,197,2019-07-20,82.42
3412,765,2014-08-23,734.0
3413,746,2013-07-02,3104.94
3414,448,2011-12-10,2595.83
3415,737,2018-06-11,176.79
3416,997,2014-05-18,674.92
3417,158,2014-05-10,28.11
3418,134,2010-05-07,101.53
3419,807,2012-07-10,9469.52
3420,473,2012-04-13,310.96
3421,366,2011-11-24,257.72
3422,478,2014-10-27,1339.3
3423,612,2015-05-16,7700.15
3424,855,2020-06-27,8266.53
3425,42,2015-03-05,8489.73
3426,945,2015-02-11,3683.19
3427,99,2012-07-23,268.61
3428,845,2014-06-26,85.88
3429,650,2014-04-08,642.29
3430,548,2013-12-15,2329.0
3431,208,2020-01-07,565.68
3432,955,2019-04-09,105.29
3433,747,2011-04-24,566.4
3434,896,2019-07-28,26.51
3435,702,2016-04-24,9937.1
3436,756,2014-12-18,582.25
3437,276,2011-11-08,8438.85
3438,626,2018-06-02,890.74
3439,790,2016-05-20,827.01
3440,534,2016-02-21,434.04
3441,804,2011-04-15,442.56
3442,61,2010-09-12,3329.81
3443,676,2013-05-09,593.54
3444,925,2018-03-13,4911.77
3445,969,2012-10-11,294.24
3446,116,2015-06-19,1746.7
3447,186,2017-11-04,692.01
3448,984,2018-09-06,716.42
3449,869,2019-01-23,494.72
3450,187,2011-01-27,1788.51
3451,821,2011-09-02,6773.24
3452,400,2015-02-24,221.71
3453,390,2015-05-17,5635.69
3454,147,2011-10-03,994.11
3455,567,2017-03-15,134.66
