id_credbanco,id_cliente,data_credito,valor_credito,tipo_credito
1955,91,2011-03-25,4864.61,boleto
1956,492,2017-06-15,1764.32,crédito transferência
1957,701,2010-06-13,30.95,crédito transferência
1958,369,2015-10-08,7377.49,crédito transferência
1959,172,2011-03-08,771.86,boleto
1960,674,2010-01-04,1218.93,crédito transferência
1961,132,2010-01-02,9203.11,boleto
1962,185,2016-12-13,9079.42,boleto
1963,555,2012-02-29,3799.14,crédito transferência
1964,948,2011-09-19,848.65,boleto
1965,732,2010-06-01,42.23,crédito transferência
1966,554,2010-06-22,500.18,boleto
1967,215,2010-08-30,745.2,crédito transferência
1968,789,2011-08-30,568.9,boleto
1969,200,2010-02-10,678.55,crédito transferência
1970,134,2013-12-25,4884.04,boleto
1971,767,2010-02-22,303.56,crédito transferência
1972,738,2010-05-09,3824.21,boleto
1973,834,2010-03-03,6860.44,boleto
1974,453,2014-11-04,1813.25,boleto
1975,450,2010-03-02,1076.31,crédito transferência
1976,411,2012-05-27,533.46,boleto
1977,724,2012-04-12,78.2,crédito transferência
1978,665,2010-12-07,5401.98,crédito transferência
1979,254,2010-04-06,728.03,boleto
1980,684,2010-01-18,764.27,crédito transferência
1981,535,2012-05-05,3747.16,boleto
1982,819,2010-01-21,2960.86,crédito transferência
1983,275,2018-04-09,305.48,crédito transferência
1984,57,2010-03-11,6383.85,crédito transferência
1985,531,2011-10-16,9193.79,crédito transferência
1986,641,2012-05-08,243.12,crédito transferência
1987,852,2010-10-18,7763.36,boleto
1988,985,2012-12-27,3249.02,boleto
1989,443,2011-02-27,1243.02,crédito transferência
1990,575,2016-06-09,2614.78,boleto
1991,442,2017-01-01,26.77,crédito transferência
1992,136,2014-08-20,4786.24,crédito transferência
1993,121,2011-09-24,6623.52,boleto
1994,310,2010-07-03,939.87,crédito transferência
1995,601,2010-10-01,326.68,crédito transferência
1996,558,2016-02-22,291.6,boleto
1997,79,2017-07-18,5760.53,boleto
1998,889,2010-04-10,5589.81,boleto
1999,192,2014-02-25,8346.65,crédito transferência
2000,725,2010-05-03,951.7,crédito transferência
2001,632,2012-04-10,981.82,boleto
2002,245,2016-01-19,98.5,boleto
2003,922,2010-01-08,614.42,boleto
2004,629,2020-02-15,7597.64,boleto
2005,54,2011-02-15,3939.71,crédito transferência
2006,230,2010-12-08,221.61,crédito transferência
2007,312,2011-10-01,7521.69,boleto
2008,471,2014-11-13,952.12,boleto
2009,325,2014-12-18,703.16,boleto
2010,279,2010-03-26,3160.98,boleto
2011,207,2011-03-31,840.71,boleto
2012,800,2013-05-26,4440.11,crédito transferência
2013,672,2012-01-31,931.19,boleto
2014,22,2015-07-09,725.15,boleto
2015,312,2018-11-28,131.9,boleto
2016,904,2014-04-05,4853.34,boleto
2017,224,2010-01-07,4453.97,boleto
2018,337,2011-11-24,374.68,boleto
2019,129,2012-10-27,8284.9,boleto
2020,315,2010-04-13,352.7,crédito transferência
2021,701,2011-10-10,981.73,crédito transferência
2022,73,2010-07-15,2065.57,crédito transferência
2023,30,2013-09-16,5638.94,boleto
2024,318,2010-11-30,536.97,crédito transferência
2025,307,2011-11-05,8170.29,crédito transferência
2026,739,2011-05-14,497.59,crédito transferência
2027,170,2014-05-06,636.81,crédito transferência
2028,49,2011-09-12,3969.0,crédito transferência
2029,416,2012-01-31,417.7,crédito transferência
2030,712,2015-08-28,4907.16,boleto
2031,860,2013-06-06,580.55,crédito transferência
2032,173,2011-07-09,9637.81,boleto
2033,405,2012-12-10,7689.47,boleto
2034,990,2010-08-22,6911.08,boleto
2035,527,2013-10-16,4738.68,boleto
2036,448,2011-01-06,7278.94,crédito transferência
2037,167,2010-02-03,35.49,boleto
2038,966,2011-09-05,421.8,boleto
2039,392,2016-09-27,2397.56,boleto
2040,197,2010-04-18,82.42,crédito transferência
2041,765,2012-05-04,734.0,boleto
2042,746,2012-08-11,3104.94,boleto
2043,997,2013-05-15,674.92,boleto
2044,134,2010-02-21,101.53,boleto
2045,478,2013-07-22,1339.3,boleto
2046,945,2012-02-21,3683.19,crédito transferência
2047,845,2011-04-01,85.88,boleto
2048,548,2013-05-28,2329.0,crédito transferência
2049,208,2010-07-20,565.68,boleto
2050,747,2010-02-16,566.4,boleto
2051,969,2010-05-25,294.24,boleto
2052,186,2013-07-16,692.01,boleto
2053,984,2015-05-17,716.42,crédito transferência
2054,821,2010-02-11,6773.24,crédito transferência
2055,676,2011-12-04,796.72,crédito transferência
2056,133,2010-07-29,3115.8,boleto
2057,95,2016-04-03,7912.53,boleto
2058,984,2013-04-30,9846.88,boleto
2059,57,2010-11-09,2032.6,crédito transferência
2060,432,2010-01-13,135.82,crédito transferência
2061,365,2010-03-05,583.78,crédito transferência
2062,806,2018-08-24,237.96,boleto
2063,547,2010-04-18,8901.47,boleto
2064,34,2010-01-20,4051.88,crédito transferência
2065,264,2015-09-13,1521.49,crédito transferência
2066,891,2013-07-21,1404.42,crédito transferência
2067,762,2017-05-13,6496.77,boleto
2068,212,2010-12-15,903.63,crédito transferência
2069,58,2015-04-10,348.33,boleto
2070,425,2015-01-25,9839.38,boleto
2071,450,2013-05-05,779.1,boleto
2072,475,2012-05-04,18.63,boleto
2073,477,2012-01-19,3230.22,crédito transferência
2074,412,2016-10-25,3659.04,crédito transferência
2075,431,2010-12-02,50.12,boleto
2076,6,2011-11-09,1349.19,boleto
2077,233,2012-01-13,13.58,crédito transferência
2078,429,2012-01-22,1071.19,crédito transferência
2079,242,2015-12-16,979.27,crédito transferência
2080,141,2014-11-02,300.3,crédito transferência
2081,992,2016-12-25,53.02,crédito transferência
2082,342,2012-07-20,1823.85,crédito transferência
2083,800,2013-05-07,5228.77,boleto
2084,205,2010-09-13,714.47,boleto
2085,704,2015-02-20,415.18,boleto
2086,202,2011-09-04,8076.05,crédito transferência
2087,483,2016-11-10,382.91,boleto
2088,180,2019-05-21,3380.3,crédito transferência
2089,426,2013-05-06,273.26,crédito transferência
2090,2,2013-05-03,1793.13,crédito transferência
2091,854,2011-05-22,8096.89,boleto
2092,533,2010-08-07,672.8,boleto
2093,457,2010-07-17,8798.96,crédito transferência
2094,347,2010-05-02,303.59,boleto
2095,371,2014-04-10,513.43,crédito transferência
2096,957,2010-01-30,452.31,boleto
2097,914,2010-10-09,3033.4,crédito transferência
2098,573,2010-11-18,7777.48,boleto
2099,294,2012-02-10,254.15,crédito transferência
2100,626,2015-05-21,4530.84,boleto
2101,788,2010-04-20,272.82,boleto
2102,667,2014-07-30,515.25,boleto
2103,856,2010-02-07,1744.0,boleto
2104,940,2010-01-09,920.13,boleto
2105,875,2014-10-26,334.26,crédito transferência
2106,762,2011-03-07,822.66,crédito transferência
2107,163,2011-05-28,600.68,crédito transferência
2108,906,2014-11-30,302.66,crédito transferência
2109,238,2010-08-25,952.47,boleto
2110,655,2011-12-26,9046.23,boleto
2111,48,2010-03-02,312.22,boleto
2112,435,2015-05-30,7962.84,crédito transferência
2113,968,2015-11-17,706.53,crédito transferência
2114,689,2010-01-23,518.42,crédito transferência
2115,698,2010-12-08,606.38,crédito transferência
2116,247,2010-09-16,3089.49,crédito transferência
2117,881,2013-12-27,254.77,crédito transferência
2118,671,2018-02-14,6787.92,crédito transferência
2119,20,2014-01-16,6375.53,crédito transferência
2120,482,2015-04-20,780.26,boleto
2121,570,2012-04-12,949.36,crédito transferência
2122,609,2011-08-11,445.21,crédito transferência
2123,5,2011-12-29,7346.6,boleto
2124,289,2013-06-08,4906.36,boleto
2125,266,2012-08-13,3720.08,boleto
2126,379,2011-07-01,2854.1,crédito transferência
2127,166,2012-08-04,487.04,boleto
2128,390,2011-09-17,8799.82,boleto
2129,256,2015-02-08,618.28,boleto
2130,908,2010-09-22,9104.81,boleto
2131,967,2015-02-17,441.52,boleto
2132,403,2011-05-04,6760.84,boleto
2133,433,2011-06-26,475.82,crédito transferência
2134,390,2011-03-23,71.33,boleto
2135,895,2010-12-16,699.91,crédito transferência
2136,381,2014-10-18,7056.16,boleto
2137,958,2014-06-14,6349.25,boleto
2138,520,2013-07-27,495.19,crédito transferência
2139,962,2017-03-24,89.34,boleto
2140,231,2014-08-15,2956.59,crédito transferência
2141,748,2012-05-09,8278.27,boleto
2142,42,2010-05-29,85.98,boleto
2143,502,2013-06-08,823.67,crédito transferência
2144,710,2010-10-15,715.63,crédito transferência
2145,816,2010-02-09,372.92,crédito transferência
2146,514,2010-05-22,978.78,boleto
2147,39,2011-01-17,931.48,crédito transferência
2148,22,2015-12-11,3046.15,boleto
2149,592,2010-01-10,1048.31,crédito transferência
2150,709,2017-02-02,6523.93,boleto
2151,582,2010-07-01,2391.88,boleto
2152,614,2011-03-24,520.23,boleto
2153,73,2015-06-08,6295.82,boleto
2154,289,2013-06-22,833.64,boleto
2155,944,2012-07-31,3103.73,boleto
2156,969,2010-07-26,5174.22,boleto
2157,918,2010-12-25,471.41,boleto
2158,78,2010-08-08,8355.46,boleto
2159,713,2015-06-27,90.62,boleto
2160,372,2011-05-03,3986.64,boleto
2161,746,2010-06-08,349.15,boleto
2162,349,2011-12-27,523.01,boleto
2163,936,2010-06-26,282.17,crédito transferência
2164,673,2010-11-20,627.48,crédito transferência
2165,267,2011-03-31,8622.49,crédito transferência
2166,148,2010-08-25,874.24,crédito transferência
2167,553,2010-04-12,763.41,boleto
2168,681,2010-08-28,1292.71,boleto
2169,802,2010-04-04,173.21,crédito transferência
2170,381,2012-04-08,9276.84,crédito transferência
2171,634,2011-12-03,683.35,boleto
2172,469,2013-05-07,671.11,crédito transferência
2173,919,2010-03-05,6032.82,boleto
2174,332,2010-09-19,2366.11,crédito transferência
2175,883,2010-11-20,883.22,crédito transferência
2176,745,2010-02-13,196.68,crédito transferência
2177,274,2010-10-31,4904.48,boleto
2178,221,2010-02-01,423.15,boleto
2179,732,2010-08-15,26.05,boleto
2180,733,2016-07-17,767.68,boleto
2181,502,2015-12-06,4615.22,crédito transferência
2182,939,2010-02-15,47.36,crédito transferência
2183,949,2011-10-28,6797.63,boleto
2184,511,2011-08-07,7024.82,crédito transferência
2185,333,2010-11-03,9126.38,boleto
2186,75,2013-02-20,972.76,crédito transferência
2187,975,2011-08-19,494.58,crédito transferência
2188,618,2011-03-27,493.73,crédito transferência
2189,180,2010-01-26,259.12,crédito transferência
2190,799,2010-07-03,9500.09,boleto
2191,632,2010-01-07,833.61,boleto
2192,971,2010-03-07,5558.88,boleto
2193,476,2015-09-23,957.34,boleto
2194,703,2013-02-01,1240.63,boleto
2195,430,2010-02-01,317.1,crédito transferência
2196,196,2012-03-03,6.0,boleto
2197,271,2011-02-04,6261.09,crédito transferência
2198,580,2011-09-09,4314.78,crédito transferência
2199,744,2010-11-06,5869.51,boleto
2200,238,2010-10-04,3.56,boleto
2201,942,2013-03-31,146.57,crédito transferência
2202,342,2010-02-03,848.45,boleto
2203,217,2010-11-11,422.8,crédito transferência
2204,471,2015-12-13,933.11,crédito transferência
2205,236,2011-10-04,706.32,boleto
2206,907,2010-01-11,6417.84,boleto
2207,729,2012-07-23,988.81,crédito transferência
2208,395,2015-04-22,7959.33,crédito transferência
2209,660,2013-11-29,42.86,boleto
2210,600,2010-03-09,4633.45,crédito transferência
2211,356,2010-11-18,23.51,crédito transferência
2212,2,2010-06-23,1509.12,boleto
2213,91,2013-08-29,872.96,crédito transferência
2214,720,2011-07-11,842.73,crédito transferência
2215,435,2014-11-15,3877.87,crédito transferência
2216,46,2012-02-23,6966.53,boleto
2217,157,2011-03-21,235.93,boleto
2218,785,2014-10-24,815.96,crédito transferência
2219,31,2010-08-28,8404.63,crédito transferência
2220,744,2013-12-30,139.59,crédito transferência
2221,369,2010-11-18,2298.38,crédito transferência
2222,768,2015-05-19,2608.68,crédito transferência
2223,470,2010-11-23,8596.55,crédito transferência
2224,41,2010-09-09,855.1,boleto
2225,995,2015-09-03,1241.59,boleto
2226,963,2013-02-15,9655.65,crédito transferência
2227,178,2011-08-08,663.67,boleto
2228,389,2014-02-21,499.57,boleto
2229,531,2012-11-03,232.86,crédito transferência
2230,12,2010-01-04,21.34,crédito transferência
2231,893,2011-12-08,4538.02,boleto
2232,608,2010-02-11,9307.5,crédito transferência
2233,158,2012-05-18,458.66,boleto
2234,878,2010-08-05,8894.58,boleto
2235,549,2010-10-30,467.24,boleto
2236,255,2012-07-24,7579.59,boleto
2237,780,2010-05-17,69.61,boleto
2238,624,2010-10-21,7960.52,crédito transferência
2239,957,2010-03-17,8925.8,crédito transferência
2240,42,2012-07-25,416.76,crédito transferência
2241,944,2010-09-15,617.52,crédito transferência
2242,716,2010-01-03,844.65,crédito transferência
2243,905,2012-09-15,5621.93,crédito transferência
2244,522,2011-03-27,619.16,boleto
2245,622,2014-04-10,7028.37,crédito transferência
2246,798,2010-01-09,3484.9,boleto
2247,828,2013-04-19,7073.33,boleto
2248,603,2011-01-07,617.64,crédito transferência
2249,271,2010-01-09,5325.49,boleto
2250,692,2011-03-14,4473.66,boleto
2251,907,2014-04-12,9.33,boleto
2252,263,2010-04-13,410.51,crédito transferência
2253,487,2011-06-26,428.74,boleto
2254,530,2013-01-12,4649.42,crédito transferência
2255,876,2011-04-28,7107.73,crédito transferência
2256,310,2017-06-05,321.38,crédito transferência
2257,108,2011-06-04,3527.86,crédito transferência
2258,579,2010-05-20,539.14,crédito transferência
2259,216,2011-04-08,265.14,crédito transferência
2260,836,2014-01-11,4482.37,crédito transferência
2261,838,2012-03-07,235.61,boleto
2262,745,2015-05-26,285.9,crédito transferência
2263,31,2015-06-19,667.92,boleto
2264,192,2010-05-22,797.84,crédito transferência
2265,829,2013-10-18,3084.99,crédito transferência
2266,301,2010-05-12,8055.5,crédito transferência
2267,346,2012-11-09,8385.19,crédito transferência
2268,565,2010-03-13,4863.82,boleto
2269,65,2015-03-07,840.81,boleto
2270,832,2010-03-18,297.07,boleto
2271,176,2010-09-25,9418.18,crédito transferência
2272,500,2010-01-14,858.59,boleto
2273,695,2011-05-30,410.3,boleto
2274,598,2011-10-05,2255.28,boleto
2275,211,2012-11-11,170.92,crédito transferência
2276,787,2010-09-11,620.76,crédito transferência
2277,687,2011-06-03,5537.84,boleto
2278,970,2010-05-26,289.13,boleto
2279,948,2010-05-04,928.7,crédito transferência
2280,740,2011-06-13,7518.47,crédito transferência
2281,706,2016-10-11,187.33,crédito transferência
2282,209,2011-12-11,6235.79,crédito transferência
2283,19,2019-04-27,570.34,crédito transferência
2284,752,2010-01-16,44.7,boleto
2285,888,2013-03-16,602.58,boleto
2286,661,2011-12-17,841.94,boleto
2287,524,2011-03-31,552.42,boleto
2288,959,2014-12-13,822.66,boleto
2289,96,2014-04-30,3039.64,boleto
2290,130,2013-03-10,818.18,crédito transferência
2291,935,2010-02-21,545.54,crédito transferência
2292,474,2011-04-21,842.96,crédito transferência
2293,566,2010-09-25,464.23,boleto
2294,727,2010-02-08,9089.29,boleto
2295,162,2012-01-06,3310.39,crédito transferência
2296,329,2012-06-10,5740.06,crédito transferência
2297,361,2011-05-28,795.49,crédito transferência
2298,767,2010-06-13,311.03,boleto
2299,168,2010-09-21,454.95,boleto
2300,155,2014-05-21,2775.79,boleto
2301,425,2010-02-27,215.13,boleto
2302,993,2011-04-24,90.54,crédito transferência
2303,333,2011-08-22,286.03,boleto
2304,659,2010-01-27,9838.93,crédito transferência
2305,713,2012-02-20,5849.91,boleto
2306,757,2010-04-05,1342.27,boleto
2307,101,2013-05-31,3902.8,boleto
2308,821,2012-05-25,1341.16,crédito transferência
2309,933,2018-01-09,5006.62,crédito transferência
2310,570,2011-02-18,6206.34,crédito transferência
2311,171,2013-06-04,774.73,boleto
2312,881,2010-07-25,89.24,boleto
2313,238,2014-09-06,6463.63,boleto
2314,221,2012-03-13,467.68,crédito transferência
2315,250,2016-11-16,751.08,crédito transferência
2316,364,2013-01-18,963.91,boleto
2317,498,2010-02-23,725.1,crédito transferência
2318,255,2010-01-15,5673.35,boleto
2319,855,2011-07-26,5080.27,boleto
2320,699,2010-07-17,939.42,boleto
2321,348,2010-11-22,738.21,boleto
2322,412,2010-10-30,490.44,boleto
2323,575,2014-04-21,7341.53,crédito transferência
2324,744,2014-04-15,343.91,boleto
2325,942,2010-04-07,2558.87,crédito transferência
2326,577,2011-10-03,938.19,crédito transferência
2327,344,2010-05-09,111.03,boleto
2328,761,2016-10-21,8778.48,boleto
2329,624,2010-11-04,3057.9,crédito transferência
2330,525,2012-05-21,440.6,boleto
2331,378,2012-04-25,2327.18,boleto
2332,653,2015-04-10,461.93,crédito transferência
2333,520,2012-07-01,528.84,boleto
2334,422,2010-09-11,7545.69,crédito transferência
2335,48,2013-02-09,755.2,crédito transferência
2336,868,2010-08-16,449.03,crédito transferência
2337,766,2015-10-28,9247.34,boleto
2338,896,2010-03-29,653.1,crédito transferência
2339,490,2011-05-24,6140.13,crédito transferência
2340,518,2013-07-10,7793.77,boleto
2341,182,2010-04-15,9213.71,boleto
2342,432,2012-06-14,6597.36,boleto
2343,483,2010-08-20,3388.42,crédito transferência
2344,80,2012-02-03,11.34,boleto
2345,971,2011-10-22,915.09,crédito transferência
2346,293,2017-09-18,980.19,boleto
2347,237,2016-05-25,79.29,boleto
2348,69,2013-05-06,379.22,boleto
2349,542,2012-10-03,7722.02,boleto
2350,508,2011-08-31,511.61,boleto
2351,304,2010-10-29,32.72,boleto
2352,349,2010-05-08,4768.48,boleto
2353,515,2014-08-14,613.07,boleto
2354,846,2013-08-15,157.62,crédito transferência
2355,214,2011-06-30,815.67,crédito transferência
2356,305,2010-06-27,3493.02,boleto
2357,875,2010-06-08,6903.71,crédito transferência
2358,231,2019-04-23,3668.11,boleto
2359,34,2012-05-01,2187.17,crédito transferência
2360,136,2013-09-05,596.65,boleto
2361,322,2010-10-14,171.68,boleto
2362,593,2015-02-27,834.95,boleto
2363,637,2016-06-22,465.88,crédito transferência
2364,340,2011-06-21,360.93,boleto
2365,574,2012-01-21,976.04,boleto
2366,14,2010-01-25,8673.16,crédito transferência
2367,413,2011-05-30,626.89,boleto
2368,480,2014-08-15,1560.74,crédito transferência
2369,214,2011-10-01,122.02,boleto
2370,369,2010-02-13,252.61,boleto
2371,960,2017-05-15,6682.02,boleto
2372,942,2014-04-18,2201.54,boleto
2373,236,2013-05-10,3431.93,crédito transferência
2374,991,2014-06-18,8393.87,crédito transferência
2375,716,2012-02-03,700.23,boleto
2376,575,2014-09-05,668.35,boleto
2377,629,2014-12-11,7934.66,crédito transferência
2378,75,2013-06-16,1505.56,crédito transferência
2379,7,2012-05-04,7503.27,boleto
2380,740,2013-08-31,38.46,crédito transferência
2381,607,2018-01-24,197.39,boleto
2382,484,2010-08-23,432.72,boleto
2383,980,2010-12-03,359.87,boleto
2384,255,2013-07-12,1980.6,crédito transferência
2385,800,2010-04-13,952.99,boleto
2386,397,2011-08-26,365.64,boleto
2387,232,2010-05-14,884.55,crédito transferência
2388,313,2016-09-05,146.32,boleto
2389,61,2012-02-12,5236.54,boleto
2390,215,2014-10-22,5611.46,crédito transferência
2391,235,2010-02-18,681.0,crédito transferência
2392,559,2010-02-09,730.2,crédito transferência
2393,787,2013-05-17,666.59,crédito transferência
2394,217,2013-06-23,9541.39,crédito transferência
2395,267,2018-08-23,925.7,crédito transferência
2396,651,2010-09-02,645.04,crédito transferência
2397,237,2010-10-18,255.12,crédito transferência
2398,747,2010-11-30,931.14,boleto
2399,802,2014-02-28,8634.58,boleto
2400,298,2010-01-04,532.19,crédito transferência
2401,555,2018-01-11,503.62,crédito transferência
2402,292,2010-07-20,2671.7,crédito transferência
2403,926,2012-11-27,545.95,crédito transferência
2404,845,2010-09-14,681.18,boleto
2405,473,2015-09-09,2151.11,crédito transferência
2406,976,2010-02-11,174.42,crédito transferência
2407,1,2010-02-20,400.79,crédito transferência
2408,774,2011-07-03,279.14,boleto
2409,196,2010-11-17,2256.41,boleto
2410,279,2010-03-10,852.51,crédito transferência
2411,29,2010-12-05,347.31,boleto
2412,839,2010-09-18,6158.72,crédito transferência
2413,805,2015-06-24,8377.9,crédito transferência
2414,555,2013-11-09,5939.0,crédito transferência
2415,525,2012-10-07,287.63,crédito transferência
2416,167,2011-11-29,4543.9,crédito transferência
2417,85,2017-11-02,1254.23,boleto
2418,998,2011-05-16,3968.66,boleto
2419,241,2010-02-05,809.31,crédito transferência
2420,42,2010-03-27,4334.07,crédito transferência
2421,473,2012-06-28,96.94,boleto
2422,764,2012-02-01,3764.88,crédito transferência
2423,247,2011-10-13,4818.58,boleto
2424,821,2010-09-04,813.28,crédito transferência
2425,459,2010-06-27,1459.24,boleto
2426,824,2010-07-13,2069.49,crédito transferência
2427,456,2010-01-03,493.63,crédito transferência
2428,396,2011-11-30,945.85,crédito transferência
2429,395,2013-05-29,7943.97,crédito transferência
2430,276,2010-06-13,885.61,crédito transferência
2431,592,2013-05-20,241.69,boleto
2432,339,2015-06-29,8725.05,crédito transferência
2433,60,2010-02-04,5585.93,boleto
2434,525,2010-01-29,2720.3,crédito transferência
2435,616,2010-06-10,126.96,boleto
2436,290,2012-12-21,117.64,boleto
2437,15,2016-03-28,659.4,boleto
2438,135,2013-06-30,386.38,boleto
2439,290,2011-02-15,565.56,boleto
2440,261,2010-08-01,660.26,boleto
2441,574,2011-07-25,693.42,crédito transferência
2442,716,2010-01-07,702.28,crédito transferência
2443,901,2010-04-02,103.53,boleto
2444,135,2011-01-23,875.08,boleto
2445,346,2017-04-20,7088.83,boleto
2446,562,2014-09-09,5429.84,boleto
2447,479,2011-04-14,864.98,boleto
2448,554,2012-05-14,528.96,crédito transferência
2449,449,2016-09-27,9347.12,crédito transferência
2450,575,2010-08-29,532.77,crédito transferência
2451,334,2012-04-16,6625.18,boleto
2452,433,2012-11-25,7478.96,crédito transferência
2453,875,2010-05-07,6035.15,boleto
2454,606,2011-08-14,2179.46,boleto
2455,821,2011-09-10,580.42,crédito transferência
2456,230,2013-08-31,750.66,crédito transferência
2457,918,2014-02-23,611.08,crédito transferência
2458,434,2011-04-16,78.72,boleto
2459,42,2011-05-25,8453.49,crédito transferência
2460,155,2010-05-15,2182.39,crédito transferência
2461,108,2013-10-18,72.32,boleto
2462,653,2010-10-25,291.79,boleto
2463,232,2010-06-02,236.94,boleto
2464,119,2010-02-06,264.81,boleto
2465,98,2010-12-22,6066.79,boleto
2466,872,2016-05-17,554.13,boleto
2467,985,2011-05-02,3165.38,crédito transferência
2468,740,2015-08-03,926.98,crédito transferência
2469,280,2013-10-12,7787.08,crédito transferência
2470,779,2017-04-24,554.53,crédito transferência
2471,719,2010-03-15,41.47,boleto
2472,458,2010-02-09,9406.52,crédito transferência
2473,249,2014-04-16,1807.97,boleto
2474,517,2012-10-07,211.66,boleto
2475,190,2012-10-13,54.76,crédito transferência
2476,914,2015-02-22,302.57,boleto
2477,116,2011-02-26,4356.27,crédito transferência
2478,676,2012-02-05,3789.72,boleto
2479,114,2012-01-31,486.81,crédito transferência
2480,675,2012-05-18,9378.17,crédito transferência
2481,772,2015-02-07,560.95,boleto
2482,813,2010-06-21,6055.32,crédito transferência
2483,254,2011-11-11,382.65,crédito transferência
2484,629,2010-04-25,426.77,boleto
2485,436,2010-02-24,6711.63,boleto
2486,494,2010-10-18,4345.65,boleto
2487,189,2011-07-25,350.79,crédito transferência
2488,147,2012-12-29,6905.48,boleto
2489,296,2010-01-12,211.21,boleto
2490,710,2011-03-18,451.49,boleto
2491,866,2010-10-11,8185.27,crédito transferência
2492,184,2012-09-23,9400.5,boleto
2493,8,2011-08-09,32.95,boleto
2494,801,2013-09-13,6151.2,crédito transferência
2495,222,2011-10-12,7521.33,crédito transferência
2496,29,2010-12-23,557.06,crédito transferência
2497,857,2016-07-13,467.4,boleto
2498,176,2019-06-26,7003.61,crédito transferência
2499,37,2012-09-02,854.05,crédito transferência
2500,883,2010-05-12,305.25,boleto
2501,526,2012-06-16,757.4,crédito transferência
2502,85,2012-12-15,733.46,boleto
2503,400,2010-05-17,828.33,crédito transferência
2504,464,2013-01-10,1276.42,boleto
2505,77,2010-07-25,3072.5,boleto
2506,743,2010-07-26,66.45,boleto
2507,547,2012-12-14,914.08,boleto
2508,157,2011-04-16,423.08,crédito transferência
2509,971,2010-05-12,601.12,boleto
2510,841,2015-02-28,9214.34,crédito transferência
2511,917,2010-06-15,987.53,crédito transferência
2512,225,2011-05-13,2109.3,boleto
2513,267,2010-06-08,804.7,boleto
2514,766,2012-10-24,406.66,boleto
2515,814,2011-05-14,464.72,crédito transferência
2516,745,2013-09-30,196.49,boleto
2517,111,2017-10-18,7257.88,boleto
2518,15,2010-06-06,455.04,crédito transferência
2519,440,2015-10-08,4587.59,crédito transferência
2520,267,2016-03-15,510.97,crédito transferência
2521,647,2014-04-20,106.38,boleto
2522,942,2012-01-09,1805.64,crédito transferência
2523,297,2013-01-05,2714.62,boleto
2524,304,2010-04-20,5070.17,boleto
2525,466,2019-05-07,735.62,boleto
2526,815,2011-03-17,70.98,crédito transferência
2527,357,2010-05-26,944.22,boleto
2528,106,2012-01-08,8218.35,boleto
2529,895,2010-02-14,8821.72,crédito transferência
2530,42,2010-08-15,699.1,crédito transferência
2531,149,2013-12-09,8911.05,boleto
2532,31,2013-05-04,445.53,boleto
2533,685,2010-07-30,283.56,boleto
2534,136,2011-05-14,2668.16,boleto
2535,568,2010-01-21,132.49,boleto
2536,532,2010-11-23,674.97,boleto
2537,126,2011-10-10,403.16,crédito transferência
2538,726,2011-08-31,7210.36,boleto
2539,10,2011-02-22,25.46,boleto
2540,980,2012-05-25,984.12,crédito transferência
2541,417,2012-07-27,770.06,crédito transferência
2542,614,2013-05-26,130.49,boleto
2543,245,2010-08-09,485.49,boleto
2544,607,2011-04-19,895.54,boleto
2545,73,2012-03-21,773.63,boleto
2546,806,2015-10-02,71.42,boleto
2547,285,2016-01-22,1587.47,crédito transferência
2548,120,2012-08-02,429.63,boleto
2549,890,2010-03-09,1799.98,boleto
2550,407,2014-03-21,2709.42,crédito transferência
2551,538,2011-04-05,673.15,crédito transferência
2552,821,2010-06-26,120.71,crédito transferência
2553,634,2011-04-03,8404.82,crédito transferência
2554,532,2011-01-11,875.71,boleto
2555,853,2017-02-13,407.17,crédito transferência
2556,815,2012-12-03,389.19,crédito transferência
2557,361,2013-07-08,5347.18,boleto
2558,954,2014-05-26,542.78,crédito transferência
2559,361,2018-11-19,913.29,boleto
2560,778,2017-08-19,2056.2,boleto
2561,530,2013-08-06,4720.01,crédito transferência
2562,953,2019-08-20,580.14,crédito transferência
2563,687,2010-05-19,930.91,crédito transferência
2564,521,2015-02-17,4675.15,crédito transferência
2565,588,2012-04-15,2261.99,boleto
2566,680,2015-11-24,5710.51,boleto
2567,669,2020-04-25,194.67,crédito transferência
2568,245,2010-09-29,508.7,boleto
2569,402,2013-03-23,200.09,boleto
2570,329,2020-03-05,4237.79,boleto
2571,850,2016-07-22,4100.54,crédito transferência
2572,127,2015-08-08,230.68,boleto
2573,324,2011-12-13,92.39,crédito transferência
2574,745,2014-05-14,4066.53,crédito transferência
2575,812,2017-08-20,6795.33,crédito transferência
2576,343,2012-05-09,7775.03,crédito transferência
2577,235,2015-09-27,1667.79,boleto
2578,461,2011-03-31,445.51,boleto
2579,843,2016-01-16,468.61,crédito transferência
2580,62,2012-11-09,444.04,crédito transferência
2581,155,2019-07-06,575.46,boleto
2582,351,2013-05-07,537.73,boleto
2583,531,2013-09-16,107.11,boleto
2584,834,2020-01-12,357.41,boleto
2585,163,2013-05-03,785.61,crédito transferência
2586,961,2014-06-04,3186.03,boleto
2587,155,2013-06-21,8487.98,boleto
2588,451,2019-02-10,254.64,boleto
2589,348,2010-06-22,287.97,boleto
2590,514,2017-01-20,6547.49,crédito transferência
2591,632,2014-09-01,1406.29,boleto
2592,673,2011-10-09,7327.26,crédito transferência
2593,63,2013-04-30,8449.28,crédito transferência
